student_id,number_of_siblings,n_male,n_female,age,hours_per_week,attendance_rate,sleep_hours,admission_No,admission_Yes,CCA_Arts,CCA_Clubs,CCA_None,CCA_Sports,learnStyle_Auditory,learnStyle_Visual,gen_Female,gen_Male,tuition_No,tuition_Yes,bag_color_black,bag_color_blue,bag_color_green,bag_color_red,bag_color_white,bag_color_yellow,mode_of_transport_private transport,mode_of_transport_public transport,mode_of_transport_walk
0KIUK3,0,6.0,12.0,15.0,9.0,92.0,8,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
WXZ6LM,1,22.0,8.0,16.0,18.0,95.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False
9V6REW,1,12.0,12.0,16.0,20.0,98.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
Q6PKQH,1,12.0,5.0,16.0,7.0,97.0,8,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
U3N2CS,0,17.0,4.0,16.0,9.0,96.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
O1P3CZ,2,12.0,8.0,15.0,17.0,94.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
DST2EY,0,12.0,8.0,16.0,7.0,97.0,8,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
GMML7M,0,21.0,0.0,16.0,7.0,95.0,8,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
PAEGST,1,18.0,10.0,15.0,9.0,94.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
GPZ5GO,2,17.0,4.0,15.0,5.0,98.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
BZKXP7,0,4.0,23.0,16.0,9.0,91.0,7,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False
QLOK5D,0,16.0,5.0,16.0,6.0,93.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True
VT4SMX,0,11.0,11.0,16.0,15.0,94.0,7,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False
HY8J34,1,14.0,11.0,15.0,14.0,91.0,8,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False
INP4C1,1,17.0,7.0,16.0,5.0,99.0,8,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
4VZ0W4,0,0.0,23.0,6.0,12.0,94.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
GQHZPU,1,19.0,5.0,16.0,12.0,99.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
YLCPR9,0,8.0,12.0,16.0,18.0,94.0,8,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False
4ECSVJ,1,28.0,2.0,16.0,1.0,62.0,6,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True
6RGCGZ,1,24.0,6.0,15.0,10.0,97.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False
DTRL94,2,12.0,7.0,15.0,10.0,96.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
BDYIXV,2,12.0,10.0,16.0,19.0,92.0,8,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False
3KU0JX,0,17.0,10.0,15.0,13.0,99.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
U2ROK4,1,11.0,8.0,15.0,9.0,94.0,8,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
AXJCYH,1,16.0,9.0,15.0,4.0,98.0,8,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
T0IUFF,1,23.0,7.0,16.0,12.0,97.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False
N08PDU,1,18.0,9.0,16.0,20.0,95.0,8,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True
IEPYJX,0,14.0,6.0,15.0,6.0,94.0,8,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
KGEAV7,1,24.0,6.0,16.0,5.0,95.0,8,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False
R6AUUD,0,12.0,3.0,15.0,5.0,92.0,8,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False
9RML3K,0,3.0,18.0,16.0,9.0,94.0,8,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
00K64E,2,16.0,6.0,15.0,11.0,96.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
CPW2BY,1,23.0,5.0,15.0,9.0,92.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
V6SMTJ,2,20.0,2.0,16.0,10.0,96.0,8,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
8JC0WC,2,14.0,1.0,16.0,14.0,94.0,8,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True
C1024M,1,18.0,4.0,15.0,17.0,97.0,8,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False
K2UPAZ,0,15.0,0.0,16.0,10.0,93.0,8,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True
9IKSXI,1,28.0,3.0,16.0,6.0,95.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
WBFL28,0,20.0,2.0,16.0,13.0,91.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
52CP9J,2,22.0,0.0,15.0,7.0,95.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
54BCTQ,1,18.0,4.0,16.0,18.0,93.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
VYWWV7,1,27.0,0.0,16.0,17.0,100.0,8,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
OZ98XH,0,16.0,0.0,6.0,6.0,99.0,8,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
TY11XL,2,4.0,11.0,16.0,10.0,96.0,8,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True
3FT0MZ,2,13.0,6.0,15.0,15.0,92.0,8,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False
J11VYL,2,17.0,5.0,16.0,18.0,94.0,8,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False
1LFVOY,0,5.0,18.0,16.0,9.0,95.0,8,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True
1WFWE2,1,15.0,15.0,15.0,0.0,49.0,4,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
IBW5W0,0,16.0,1.0,16.0,5.0,96.0,8,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
02H5F6,1,15.0,15.0,15.0,4.0,93.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
RABNWC,0,13.0,8.0,15.0,12.0,93.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
TT9S6U,1,26.0,4.0,15.0,16.0,97.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
9DYF6I,0,28.0,0.0,15.0,10.0,95.0,8,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
56N7FP,2,11.0,8.0,15.0,9.0,94.0,8,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False
XL8NOA,2,12.0,10.0,16.0,1.0,62.0,6,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
F21MBA,1,16.0,5.0,15.0,9.0,92.0,8,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False
9WYOAU,1,16.0,14.0,15.0,4.0,91.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
DJ18H0,0,20.0,2.0,16.0,6.0,90.0,8,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
KXLPGX,0,1.0,21.0,16.0,7.0,95.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
RVFYB5,1,15.0,15.0,16.0,15.0,95.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
EFZIGT,0,15.0,3.0,15.0,10.0,95.0,8,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True
QWUVXK,2,17.0,6.0,15.0,1.0,70.0,6,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False
PHIBUQ,2,12.0,10.0,15.0,20.0,98.0,8,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True
HL1RO9,2,21.0,1.0,15.0,17.0,95.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
LSP0MD,1,6.0,15.0,15.0,9.0,95.0,8,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
F0PV71,2,13.0,1.0,16.0,17.0,97.0,8,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
P26MF4,0,2.0,23.0,16.0,10.0,97.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
OBYPTZ,0,13.0,7.0,16.0,9.0,95.0,8,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False
IYYEMP,2,13.0,5.0,15.0,17.0,98.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
O96T8E,0,13.0,10.0,15.0,7.0,91.0,8,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False
6DYKTZ,0,12.0,9.0,15.0,7.0,99.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
X1TJWH,0,16.0,5.0,16.0,7.0,94.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True
5RN1E2,2,15.0,7.0,16.0,4.0,55.0,5,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
TZIO0L,0,11.0,5.0,15.0,6.0,95.0,8,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False
ZQI6PZ,1,11.0,18.0,16.0,0.0,92.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
6ZATZR,1,27.0,4.0,15.0,12.0,94.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
KY3SM2,1,13.0,4.0,15.0,5.0,90.0,8,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
YGJQCK,0,20.0,3.0,15.0,9.0,95.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
DML9EY,0,18.0,3.0,16.0,6.0,93.0,8,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True
VBJQ6V,1,15.0,16.0,16.0,9.0,98.0,8,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False
13RMYA,0,19.0,3.0,16.0,19.0,90.0,8,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False
V2M3KE,2,3.0,17.0,16.0,16.0,92.0,8,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True
7STMIJ,1,25.0,5.0,15.0,19.0,95.0,8,True,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True
1VOVJO,0,11.0,12.0,15.0,9.0,99.0,8,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False
Q3XJOU,1,22.0,3.0,16.0,12.0,92.0,8,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
QYT2MZ,1,12.0,5.0,16.0,8.0,96.0,8,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
LIZLV8,2,13.0,6.0,15.0,17.0,91.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
SWY65D,1,19.0,3.0,5.0,12.0,99.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
44PSBP,1,13.0,12.0,15.0,17.0,90.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
MSUM69,1,9.0,8.0,15.0,7.0,91.0,8,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
I97ZR9,2,14.0,6.0,15.0,6.0,96.0,8,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False
XWDY0H,0,10.0,8.0,16.0,7.0,100.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True
A5QSME,0,17.0,10.0,15.0,16.0,97.0,8,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
UGVN7O,1,9.0,21.0,16.0,13.0,76.0,7,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
R5CZ7B,1,14.0,12.0,16.0,7.0,95.0,8,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False
4B5KSN,2,11.0,5.0,15.0,18.0,99.0,8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
K26T5L,1,16.0,1.0,15.0,6.0,98.0,8,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
GLSZNR,1,16.0,6.0,15.0,8.0,94.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
GDL4D2,0,6.0,15.0,16.0,9.0,97.0,8,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False
1P2Z7C,0,15.0,8.0,15.0,8.0,96.0,8,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
34UERC,2,19.0,1.0,16.0,6.0,100.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
PUKQ19,0,17.0,4.0,15.0,6.0,99.0,8,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False
3EL9SR,2,3.0,15.0,15.0,8.0,92.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
661IVQ,1,0.0,17.0,16.0,10.0,97.0,8,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False
FA5AZ2,2,13.0,8.0,15.0,9.0,94.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
5J5W9J,1,14.0,7.0,16.0,8.0,93.0,8,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
DIDTN9,2,11.0,8.0,15.0,6.0,99.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
XQMSBU,0,10.0,18.0,-5.0,18.0,91.0,8,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
27MWLG,1,0.0,17.0,16.0,16.0,90.0,8,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
I325M5,0,12.0,9.0,15.0,9.0,96.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False
3UNL8P,1,22.0,8.0,16.0,9.0,90.0,8,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False
7W4ZL2,1,13.0,9.0,16.0,5.0,99.0,8,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
LHDU22,1,19.0,6.0,15.0,6.0,91.0,8,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
O2VMPN,2,13.0,10.0,16.0,12.0,98.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False
SXM2KS,1,17.0,8.0,15.0,9.0,91.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True
832RLW,1,13.0,7.0,15.0,9.0,94.0,8,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
1CB16R,1,2.0,28.0,15.0,5.0,92.0,8,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False
J10J5O,1,14.0,16.0,15.0,5.0,78.0,7,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
WXHUYB,2,16.0,4.0,16.0,18.0,96.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
IXOZRH,1,1.0,29.0,16.0,8.0,94.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
XX2CMZ,0,7.0,12.0,15.0,10.0,97.0,8,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False
W0YOKK,0,17.0,5.0,15.0,11.0,94.0,8,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False
1YERE9,1,12.0,13.0,15.0,17.0,99.0,8,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
A7BSZ8,0,6.0,15.0,15.0,9.0,96.0,8,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
2G4AOR,0,25.0,3.0,15.0,10.0,94.0,8,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
YZCTLY,1,3.0,25.0,15.0,1.0,63.0,6,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
548JED,0,3.0,20.0,15.0,6.0,96.0,8,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False
TREVLZ,0,14.0,2.0,16.0,19.0,97.0,8,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
MHONSD,1,10.0,17.0,16.0,6.0,92.0,8,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False
MP9TV3,1,14.0,3.0,15.0,8.0,99.0,8,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False
Y5PLE8,0,15.0,3.0,15.0,10.0,97.0,8,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
8NYP9S,0,2.0,20.0,15.0,18.0,100.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
GUUH9B,2,14.0,6.0,15.0,12.0,93.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True
8SHKRT,0,10.0,5.0,15.0,12.0,99.0,8,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True
ZA10XB,0,14.0,9.0,16.0,6.0,90.0,8,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False
Z3GX4S,1,17.0,8.0,16.0,5.0,67.0,6,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
ZYL9S3,1,20.0,8.0,15.0,16.0,92.0,7,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True
SSCFP1,0,22.0,1.0,15.0,8.0,91.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
ZJKB1S,1,3.0,23.0,15.0,9.0,95.0,8,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
8BVJOC,2,14.0,7.0,16.0,9.0,97.0,8,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True
7L9IMQ,2,3.0,20.0,16.0,1.0,93.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
114SZR,2,11.0,11.0,15.0,8.0,90.0,8,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False
QBWRPB,2,6.0,12.0,15.0,8.0,91.0,8,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False
VT6533,1,0.0,30.0,15.0,6.0,97.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
KDMRF5,1,17.0,4.0,15.0,14.0,94.0,8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
PC2MEW,0,12.0,15.0,15.0,11.0,94.0,8,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
FBGTE7,2,7.0,15.0,15.0,9.0,99.0,8,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False
QK1PR5,1,15.0,9.0,15.0,3.0,82.0,7,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
7QPRBM,2,6.0,9.0,15.0,11.0,96.0,8,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False
N0T06O,2,15.0,2.0,16.0,8.0,94.0,8,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
S4WRFQ,0,8.0,15.0,16.0,6.0,96.0,8,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
FS2ZLK,0,11.0,11.0,15.0,9.0,96.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
39HZMX,1,25.0,3.0,15.0,17.0,95.0,8,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False
DW1975,1,25.0,2.0,16.0,7.0,99.0,8,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
QHINDF,1,22.0,2.0,16.0,12.0,86.0,8,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False
QVMIRM,0,9.0,15.0,16.0,6.0,95.0,8,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True
22VOF3,1,11.0,8.0,16.0,11.0,94.0,8,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
7RDEEM,0,11.0,4.0,16.0,14.0,95.0,8,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False
J7W680,2,16.0,4.0,15.0,18.0,94.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False
N37WRP,0,21.0,0.0,16.0,13.0,96.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
HEKMXN,2,4.0,14.0,16.0,20.0,97.0,8,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
5LERY0,0,21.0,6.0,16.0,8.0,90.0,8,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False
0JYJ21,2,20.0,1.0,16.0,20.0,93.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
0JGIYB,1,16.0,13.0,16.0,8.0,96.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False
4UE6TO,0,24.0,3.0,15.0,16.0,99.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
8K42A9,0,9.0,12.0,15.0,9.0,95.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False
RUEVWM,2,17.0,2.0,16.0,13.0,97.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
4KMD5S,1,9.0,18.0,15.0,12.0,93.0,7,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
NHE71Z,1,14.0,14.0,15.0,15.0,100.0,8,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True
Q1NS12,2,15.0,8.0,15.0,19.0,91.0,7,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False
5PMQVH,1,23.0,1.0,15.0,14.0,92.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
STS8B7,0,17.0,8.0,16.0,8.0,94.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
IGYN3F,2,19.0,3.0,16.0,11.0,98.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
F2C6DU,1,25.0,5.0,15.0,12.0,95.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
E896L7,1,25.0,5.0,16.0,19.0,91.0,8,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
D1IFM6,1,21.0,6.0,15.0,7.0,93.0,8,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False
F0Y02F,2,3.0,11.0,15.0,11.0,94.0,8,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False
ZSMWXY,0,12.0,9.0,15.0,9.0,93.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
EKECWH,1,16.0,1.0,16.0,9.0,94.0,8,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
YTAJ1J,1,10.0,17.0,15.0,17.0,90.0,8,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False
2T9687,1,17.0,8.0,15.0,19.0,95.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
8L5LEZ,0,12.0,6.0,15.0,9.0,100.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
36QIWA,1,17.0,5.0,15.0,19.0,100.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
TWPSHS,1,16.0,5.0,16.0,6.0,95.0,8,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
SKMTFB,2,19.0,3.0,15.0,19.0,100.0,8,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
C8QF31,0,15.0,8.0,16.0,20.0,95.0,8,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
NMGW01,0,12.0,9.0,16.0,7.0,94.0,8,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True
O1GOR5,1,10.0,9.0,15.0,9.0,95.0,8,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
08AA44,1,27.0,1.0,15.0,12.0,98.0,8,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
