student_id,number_of_siblings,n_male,n_female,age,hours_per_week,attendance_rate,sleep_hours,admission_No,admission_Yes,CCA_Arts,CCA_Clubs,CCA_None,CCA_Sports,learnStyle_Auditory,learnStyle_Visual,gen_Female,gen_Male,tuition_No,tuition_Yes,bag_color_black,bag_color_blue,bag_color_green,bag_color_red,bag_color_white,bag_color_yellow,mode_of_transport_private transport,mode_of_transport_public transport,mode_of_transport_walk
WT5VCR,1,2.0,22.0,16.0,0.0,69.0,6,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
VG6FNC,1,7.0,17.0,16.0,4.0,95.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False
BVSJOG,2,13.0,6.0,15.0,13.0,96.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False
3R7P9U,1,18.0,3.0,15.0,12.0,96.0,8,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
8Q830B,0,19.0,4.0,15.0,13.0,95.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
8QXU8S,2,13.0,9.0,16.0,18.0,99.0,8,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False
H95TPO,0,15.0,0.0,15.0,8.0,96.0,8,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
B092BL,1,10.0,17.0,15.0,16.0,93.0,8,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False
Y5R31Y,1,20.0,2.0,16.0,7.0,95.0,8,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True
S79U4B,0,8.0,13.0,15.0,17.0,92.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
VLUE31,0,19.0,2.0,15.0,18.0,91.0,7,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
A89TET,0,21.0,1.0,15.0,9.0,98.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
04HTJY,2,20.0,2.0,15.0,14.0,98.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False
S5OPX1,0,0.0,17.0,15.0,6.0,94.0,8,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False
998T2O,0,14.0,1.0,16.0,9.0,91.0,8,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True
3EQYX7,0,12.0,16.0,5.0,12.0,91.0,7,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False
CYV6J8,0,18.0,9.0,15.0,18.0,94.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
DOHXNR,0,10.0,13.0,15.0,8.0,98.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
APP30W,1,17.0,7.0,16.0,14.0,90.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
US95CA,0,17.0,4.0,16.0,10.0,97.0,8,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
7HCSSZ,1,24.0,4.0,16.0,10.0,96.0,8,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
PPK558,0,13.0,6.0,15.0,8.0,94.0,8,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True
X13EJ7,0,14.0,6.0,15.0,2.0,91.0,8,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False
3U1P0V,1,23.0,5.0,16.0,12.0,96.0,8,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
WXUX76,2,23.0,1.0,16.0,1.0,65.0,6,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False
QGTJZ1,2,19.0,3.0,15.0,20.0,92.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
29ZBBS,1,16.0,8.0,16.0,15.0,93.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
832RLW,1,13.0,7.0,15.0,9.0,94.0,8,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
PUNKFV,1,3.0,14.0,16.0,5.0,94.0,8,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
O2QJ4Q,2,18.0,5.0,15.0,15.0,97.0,8,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False
R7URIY,1,15.0,15.0,15.0,18.0,97.0,8,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
PL5PTC,1,11.0,6.0,15.0,9.0,90.0,8,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
RW43LE,2,1.0,22.0,15.0,7.0,90.0,8,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
H3ZXC9,0,8.0,13.0,15.0,7.0,92.0,7,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
OSH7N7,1,20.0,5.0,16.0,8.0,96.0,8,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True
KJGY7L,0,3.0,13.0,15.0,12.0,92.0,8,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True
TGQXS9,1,4.0,20.0,16.0,8.0,92.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
H33CYM,2,18.0,3.0,15.0,16.0,97.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
IRM6ZC,2,11.0,11.0,16.0,8.0,96.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
JOWF4F,1,7.0,22.0,16.0,6.0,92.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
0779GT,1,13.0,17.0,15.0,3.0,99.0,8,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False
TOLYT4,0,11.0,10.0,16.0,6.0,91.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
0KIUK3,0,6.0,12.0,15.0,9.0,92.0,8,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
2QFT5D,1,19.0,9.0,15.0,6.0,83.0,8,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
8RJ1VC,1,13.0,12.0,16.0,16.0,94.0,8,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
H93S3G,2,7.0,12.0,15.0,5.0,96.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
781SQD,1,19.0,3.0,15.0,12.0,95.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
8TQ03U,2,14.0,9.0,15.0,1.0,50.0,4,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False
G6EX80,0,5.0,14.0,15.0,9.0,91.0,8,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False
2JOA9V,2,13.0,9.0,16.0,16.0,92.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
6ML7DN,1,1.0,23.0,16.0,7.0,99.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
FGCQLO,1,14.0,7.0,16.0,14.0,90.0,8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True
B6TRTA,1,26.0,4.0,16.0,8.0,98.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
OTVQLR,1,26.0,2.0,15.0,5.0,100.0,8,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
IG7MOT,0,21.0,2.0,16.0,8.0,94.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
I2V1I2,2,17.0,1.0,15.0,8.0,97.0,8,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
5JA9Z4,0,21.0,4.0,15.0,9.0,92.0,8,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False
OS1CQ6,1,20.0,8.0,15.0,13.0,95.0,8,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
E5MLGU,1,13.0,8.0,15.0,10.0,94.0,7,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True
DSXUIA,0,16.0,0.0,15.0,9.0,98.0,8,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
E1NIIM,0,24.0,3.0,16.0,19.0,99.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
4R3U4J,0,12.0,13.0,15.0,8.0,97.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
S2LAUP,2,17.0,5.0,16.0,20.0,99.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
0FIGUP,1,17.0,0.0,15.0,7.0,98.0,8,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
FDFET0,2,2.0,20.0,16.0,11.0,100.0,8,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
VJRK94,2,11.0,11.0,16.0,5.0,95.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
3ZFLBT,1,17.0,8.0,16.0,10.0,96.0,8,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False
B0LT1B,0,16.0,4.0,15.0,11.0,94.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False
4CKSBY,2,12.0,7.0,16.0,6.0,92.0,8,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True
52RDLF,0,7.0,16.0,6.0,9.0,97.0,8,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True
GTUQ8K,1,13.0,7.0,15.0,13.0,93.0,8,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
S2RTTE,1,25.0,3.0,15.0,7.0,92.0,8,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
GM7LZB,2,10.0,12.0,16.0,7.0,95.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False
73O2CC,1,12.0,16.0,16.0,18.0,95.0,8,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
FAUBJ6,1,7.0,23.0,16.0,8.0,89.0,8,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True
8YQDZI,2,15.0,4.0,16.0,20.0,90.0,8,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True
AB2L1S,1,12.0,5.0,15.0,6.0,95.0,8,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
GKD7AO,2,14.0,0.0,16.0,15.0,95.0,8,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
MCEHCD,2,13.0,10.0,16.0,6.0,96.0,8,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
HCNAET,1,12.0,9.0,15.0,6.0,93.0,8,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
DKQREV,0,28.0,0.0,6.0,14.0,91.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
KIPNQI,1,10.0,11.0,16.0,7.0,96.0,8,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True
HKLE9O,1,12.0,5.0,16.0,5.0,98.0,8,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True
QB0RQN,0,17.0,2.0,15.0,17.0,93.0,8,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False
00JSGS,1,21.0,5.0,16.0,13.0,99.0,8,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False
CLQENO,2,21.0,1.0,16.0,20.0,92.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
WJW8B4,2,14.0,1.0,15.0,10.0,92.0,8,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False
LVOI8T,2,6.0,12.0,16.0,6.0,91.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
6VOQTN,1,17.0,4.0,15.0,16.0,100.0,8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
TMURFS,2,19.0,4.0,16.0,5.0,97.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
19PSII,1,9.0,10.0,15.0,19.0,93.0,8,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
OKO3ED,0,10.0,12.0,15.0,8.0,91.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
G1L79E,1,15.0,6.0,16.0,6.0,99.0,8,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
PG1DLW,2,22.0,1.0,16.0,12.0,97.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False
ZE3XSB,1,19.0,9.0,16.0,5.0,66.0,6,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False
HD8C0V,0,9.0,7.0,16.0,20.0,99.0,8,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False
7HNENA,2,5.0,18.0,6.0,14.0,93.0,8,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True
YW0X6B,1,16.0,5.0,15.0,6.0,100.0,8,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True
G5T7PA,1,21.0,0.0,15.0,5.0,91.0,8,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
J1B1Q8,2,18.0,0.0,15.0,8.0,94.0,8,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
ZI5W6A,0,17.0,7.0,16.0,9.0,91.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False
4Z1EQL,0,15.0,7.0,15.0,8.0,91.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
87MYO0,1,13.0,9.0,15.0,7.0,99.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False
LGBWMX,0,2.0,19.0,15.0,8.0,96.0,8,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False
7H1TJP,0,13.0,7.0,15.0,8.0,98.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
ZQOZMC,0,14.0,1.0,16.0,18.0,98.0,8,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
7TV7BA,2,15.0,1.0,15.0,6.0,90.0,8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
ZFC3OJ,1,18.0,3.0,6.0,6.0,98.0,8,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
RJ1U3N,2,10.0,11.0,16.0,19.0,93.0,7,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
F21WEG,0,22.0,2.0,15.0,5.0,98.0,8,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
KAE1AZ,0,14.0,7.0,15.0,13.0,92.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
TSE4DW,2,14.0,8.0,15.0,11.0,95.0,8,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
6QXYCE,0,15.0,12.0,15.0,5.0,100.0,8,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False
6QLRZY,1,17.0,11.0,15.0,6.0,93.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
U1T4TO,2,9.0,13.0,16.0,17.0,92.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
O0AH22,1,2.0,19.0,16.0,11.0,100.0,8,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
BBKBJ3,1,17.0,4.0,5.0,9.0,91.0,8,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
F1ZV2J,2,11.0,6.0,15.0,6.0,95.0,8,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
MHPPII,2,0.0,23.0,16.0,5.0,91.0,8,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False
GY3P86,0,16.0,3.0,16.0,9.0,93.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
OXQJB1,1,13.0,12.0,15.0,13.0,98.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
M4Y5SW,1,16.0,8.0,16.0,17.0,98.0,8,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False
CIANST,2,15.0,7.0,16.0,19.0,96.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
36PJWE,0,12.0,8.0,15.0,13.0,93.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
HQUHQK,0,17.0,4.0,16.0,10.0,96.0,8,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
PV3LPJ,0,14.0,1.0,16.0,5.0,100.0,8,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
X0OBG2,2,19.0,0.0,16.0,15.0,96.0,8,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
SLBG2B,0,15.0,6.0,15.0,8.0,95.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
XKQ0ZB,2,13.0,2.0,15.0,15.0,99.0,8,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True
UBPK0D,1,27.0,1.0,16.0,14.0,95.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
D79W3J,2,4.0,12.0,16.0,12.0,95.0,8,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
9QCNYZ,0,25.0,2.0,15.0,6.0,93.0,8,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False
U5WTR1,0,19.0,3.0,15.0,13.0,93.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
OI2ESV,0,11.0,16.0,15.0,13.0,91.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
574FNN,2,19.0,2.0,16.0,5.0,94.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
WXPGC3,2,14.0,0.0,16.0,13.0,100.0,8,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False
1JF0BW,0,12.0,9.0,16.0,8.0,93.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
L6OQYN,0,13.0,9.0,15.0,12.0,99.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
UT6N3P,2,4.0,20.0,16.0,9.0,93.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
316YU0,1,14.0,14.0,16.0,14.0,97.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
GJWPNS,0,25.0,2.0,16.0,16.0,95.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True
KTL29Q,2,8.0,10.0,16.0,13.0,98.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
GN2LGE,0,0.0,16.0,16.0,9.0,92.0,7,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
AFZCI9,0,17.0,2.0,16.0,6.0,93.0,8,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True
WWK7Z2,0,11.0,4.0,15.0,8.0,91.0,8,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False
WPT8SY,1,7.0,14.0,16.0,9.0,93.0,8,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
HHHSRW,1,26.0,1.0,16.0,19.0,99.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
LHIYCP,0,9.0,18.0,15.0,6.0,96.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
JTXRFZ,0,21.0,1.0,16.0,12.0,94.0,8,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
3RMSZU,2,21.0,1.0,15.0,6.0,96.0,8,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
QT0ENW,1,19.0,9.0,16.0,7.0,91.0,8,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True
6H88T8,2,17.0,0.0,15.0,17.0,99.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
I7CY33,2,17.0,4.0,16.0,6.0,95.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
9LBBB3,1,9.0,10.0,16.0,14.0,93.0,8,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
PHPELW,2,11.0,3.0,16.0,15.0,90.0,8,False,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
YVQHOZ,1,23.0,7.0,15.0,12.0,93.0,8,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True
VKHN7C,1,22.0,6.0,15.0,20.0,94.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
RAJN36,2,2.0,17.0,16.0,5.0,98.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
6HJ52C,0,10.0,6.0,16.0,6.0,99.0,8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
8I986C,1,18.0,3.0,15.0,19.0,99.0,8,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
SCL5U1,1,1.0,29.0,15.0,13.0,90.0,8,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False
661NPR,1,14.0,11.0,16.0,2.0,96.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
CEXGW3,0,3.0,13.0,15.0,16.0,93.0,8,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False
IRXBD6,2,16.0,8.0,15.0,4.0,68.0,6,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
M02CLO,1,3.0,25.0,5.0,15.0,94.0,8,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
H0KWUZ,0,4.0,17.0,16.0,5.0,93.0,8,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
HRR8IR,1,12.0,18.0,16.0,18.0,98.0,8,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False
TQ0LVP,1,22.0,7.0,15.0,6.0,84.0,7,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
OHUWPD,0,16.0,6.0,16.0,9.0,99.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
FXI3WS,2,11.0,7.0,15.0,10.0,100.0,8,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
QONIPF,0,23.0,0.0,15.0,7.0,92.0,8,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
GMMS7N,0,10.0,15.0,15.0,5.0,98.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
7RJ597,1,26.0,2.0,15.0,13.0,93.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
MQ9ZKC,0,21.0,1.0,15.0,6.0,99.0,8,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
4R4K32,0,21.0,6.0,15.0,6.0,99.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
6NJPAZ,1,13.0,16.0,15.0,13.0,99.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True
ONKS79,1,17.0,2.0,16.0,9.0,92.0,8,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True
XNYIDZ,2,0.0,24.0,15.0,4.0,93.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
LXOZI0,2,13.0,3.0,16.0,14.0,90.0,8,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
O1UZ1S,1,14.0,5.0,16.0,15.0,90.0,8,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
QHOC5E,2,10.0,4.0,15.0,5.0,97.0,8,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
C8RKAC,0,2.0,14.0,16.0,16.0,91.0,8,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False
WSH2BX,1,18.0,10.0,15.0,12.0,92.0,8,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
419VG6,2,17.0,3.0,16.0,11.0,99.0,8,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
FMNCSP,0,10.0,13.0,16.0,9.0,96.0,8,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
4FCFZG,2,17.0,6.0,16.0,14.0,100.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
9AQNQX,2,15.0,5.0,16.0,14.0,91.0,8,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
8DY26M,1,17.0,12.0,15.0,12.0,94.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
ZRJ3LJ,1,10.0,14.0,16.0,12.0,90.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
